date,time,symbol,price,variance,slope,trend
2025-03-15,10:40:09.000,BTCUSD,84333.50000,126.846758,-1.142663,Bearish
2025-03-15,10:40:09.000,BTCUSD,84336.46000,125.611958,-1.133653,Bearish
2025-03-15,10:40:09.000,BTCUSD,84340.21000,120.259645,-1.088378,Bearish
2025-03-15,10:40:09.000,BTCUSD,84337.25000,115.844072,-1.054634,Bearish
2025-03-15,10:40:10.000,BTCUSD,84338.30000,114.032131,-1.036665,Bearish
2025-03-15,10:40:10.000,BTCUSD,84338.05000,114.658558,-1.044705,Bearish
2025-03-15,10:40:10.000,BTCUSD,84337.80000,106.347673,-0.979831,Bearish
2025-03-15,10:40:10.000,BTCUSD,84338.92000,101.258658,-0.928525,Bearish
2025-03-15,10:40:10.000,BTCUSD,84335.67000,98.539833,-0.902799,Bearish
2025-03-15,10:40:10.000,BTCUSD,84335.54000,95.895422,-0.876496,Bearish
2025-03-15,10:40:11.000,BTCUSD,84338.67000,86.573172,-0.789802,Bearish
2025-03-15,10:40:11.000,BTCUSD,84338.29000,81.021918,-0.726325,Bearish
2025-03-15,10:40:11.000,BTCUSD,84338.67000,68.866445,-0.617088,Bearish
2025-03-15,10:40:11.000,BTCUSD,84339.04000,61.544651,-0.530240,Bearish
2025-03-15,10:40:11.000,BTCUSD,84338.92000,47.431009,-0.401967,Bearish
2025-03-15,10:40:12.000,BTCUSD,84343.04000,38.795117,-0.270276,Bearish
2025-03-15,10:40:12.000,BTCUSD,84337.92000,22.983486,-0.132810,Bearish
2025-03-15,10:40:12.000,BTCUSD,84335.92000,13.277678,-0.034414,Bearish
2025-03-15,10:40:12.000,BTCUSD,84339.17000,4.004482,0.086151,Bullish
2025-03-15,10:40:12.000,BTCUSD,84338.92000,4.027585,0.088162,Bullish
2025-03-15,10:40:12.000,BTCUSD,84338.67000,4.005060,0.086158,Bullish
2025-03-15,10:40:12.000,BTCUSD,84337.92000,3.858785,0.073141,Bullish
2025-03-15,10:40:13.000,BTCUSD,84343.04000,4.725356,0.112845,Bullish
2025-03-15,10:40:13.000,BTCUSD,84338.30000,4.725583,0.117404,Bullish
2025-03-15,10:40:13.000,BTCUSD,84340.28000,4.628431,0.113560,Bullish
2025-03-15,10:40:13.000,BTCUSD,84346.27000,6.765018,0.165350,Bullish
2025-03-15,10:40:13.000,BTCUSD,84341.15000,6.984705,0.177882,Bullish
2025-03-15,10:40:13.000,BTCUSD,84346.27000,7.780168,0.189884,Bullish
2025-03-15,10:40:14.000,BTCUSD,84340.53000,7.614849,0.181984,Bullish
2025-03-15,10:40:14.000,BTCUSD,84346.27000,9.247952,0.235942,Bullish
2025-03-15,10:40:14.000,BTCUSD,84334.17000,9.003409,0.162863,Bullish
2025-03-15,10:40:14.000,BTCUSD,84340.65000,8.769933,0.151706,Bullish
2025-03-15,10:40:14.000,BTCUSD,84346.27000,10.255980,0.200805,Bullish
2025-03-15,10:40:15.000,BTCUSD,84340.28000,10.064450,0.188149,Bullish
2025-03-15,10:40:15.000,BTCUSD,84346.27000,11.333540,0.220031,Bullish
2025-03-15,10:40:15.000,BTCUSD,84340.53000,11.204469,0.209611,Bullish
2025-03-15,10:40:15.000,BTCUSD,84346.27000,12.210611,0.233395,Bullish
2025-03-15,10:40:15.000,BTCUSD,84334.17000,13.404497,0.183070,Bullish
2025-03-15,10:40:16.000,BTCUSD,84340.65000,12.687709,0.154251,Bullish
2025-03-15,10:40:16.000,BTCUSD,84340.40000,11.873497,0.120707,Bullish
2025-03-15,10:40:16.000,BTCUSD,84335.13000,12.724277,0.072587,Bullish
2025-03-15,10:40:16.000,BTCUSD,84334.64000,13.678185,0.020260,Bullish
2025-03-15,10:40:16.000,BTCUSD,84330.78000,16.554265,-0.052725,Bearish
2025-03-15,10:40:16.000,BTCUSD,84333.48000,17.928944,-0.102229,Bearish
2025-03-15,10:40:16.000,BTCUSD,84329.35000,21.489941,-0.176732,Bearish
2025-03-15,10:40:16.000,BTCUSD,84328.80000,24.717358,-0.222111,Bearish
2025-03-15,10:40:17.000,BTCUSD,84327.68000,28.889589,-0.303691,Bearish
2025-03-15,10:40:17.000,BTCUSD,84331.74000,30.238707,-0.368314,Bearish
2025-03-15,10:40:17.000,BTCUSD,84328.99000,33.192265,-0.426405,Bearish
2025-03-15,10:40:17.000,BTCUSD,84332.79000,34.134309,-0.457175,Bearish
2025-03-15,10:40:17.000,BTCUSD,84336.23000,34.226596,-0.464747,Bearish
2025-03-15,10:40:17.000,BTCUSD,84332.17000,35.313665,-0.502601,Bearish
2025-03-15,10:40:17.000,BTCUSD,84336.23000,34.422236,-0.476392,Bearish
2025-03-15,10:40:17.000,BTCUSD,84337.41000,34.403734,-0.472229,Bearish
2025-03-15,10:40:17.000,BTCUSD,84337.03000,34.147887,-0.456467,Bearish
2025-03-15,10:40:17.000,BTCUSD,84329.73000,33.204372,-0.445046,Bearish
2025-03-15,10:40:18.000,BTCUSD,84333.35000,32.938478,-0.438220,Bearish
2025-03-15,10:40:18.000,BTCUSD,84333.23000,30.018677,-0.393388,Bearish
2025-03-15,10:40:18.000,BTCUSD,84336.68000,29.378251,-0.360082,Bearish
2025-03-15,10:40:18.000,BTCUSD,84331.51500,26.336016,-0.318800,Bearish
2025-03-15,10:40:18.000,BTCUSD,84330.65000,27.060002,-0.359981,Bearish
2025-03-15,10:40:18.000,BTCUSD,84327.77000,27.928829,-0.373487,Bearish
2025-03-15,10:40:18.000,BTCUSD,84327.65000,25.119485,-0.343278,Bearish
2025-03-15,10:40:19.000,BTCUSD,84323.28000,27.752407,-0.374288,Bearish
2025-03-15,10:40:19.000,BTCUSD,84323.03000,25.866094,-0.358037,Bearish
2025-03-15,10:40:19.000,BTCUSD,84322.78000,27.161055,-0.372644,Bearish
2025-03-15,10:40:19.000,BTCUSD,84327.65000,21.181759,-0.308348,Bearish
2025-03-15,10:40:19.000,BTCUSD,84318.92000,26.299321,-0.375538,Bearish
2025-03-15,10:40:19.000,BTCUSD,84321.15000,26.428671,-0.376867,Bearish
2025-03-15,10:40:19.000,BTCUSD,84316.54000,29.302740,-0.400984,Bearish
2025-03-15,10:40:19.000,BTCUSD,84321.15000,30.706487,-0.421089,Bearish
2025-03-15,10:40:19.000,BTCUSD,84326.02000,30.097053,-0.406933,Bearish
2025-03-15,10:40:20.000,BTCUSD,84324.81000,30.587124,-0.423369,Bearish
2025-03-15,10:40:20.000,BTCUSD,84320.67000,31.986261,-0.445238,Bearish
2025-03-15,10:40:20.000,BTCUSD,84319.07000,34.808806,-0.500212,Bearish
2025-03-15,10:40:20.000,BTCUSD,84325.84000,34.964272,-0.510729,Bearish
2025-03-15,10:40:20.000,BTCUSD,84320.18000,36.966022,-0.564168,Bearish
2025-03-15,10:40:20.000,BTCUSD,84319.91000,38.374843,-0.588012,Bearish
2025-03-15,10:40:21.000,BTCUSD,84324.90000,38.484183,-0.593365,Bearish
2025-03-15,11:10:47.000,BTCUSD,84505.58000,N/A,N/A,N/A
2025-03-15,11:10:47.000,BTCUSD,84501.58000,N/A,N/A,N/A
2025-03-15,11:10:47.000,BTCUSD,84500.81000,N/A,N/A,N/A
2025-03-15,11:10:47.000,BTCUSD,84500.83000,N/A,N/A,N/A
2025-03-15,11:10:48.000,BTCUSD,84500.90000,N/A,N/A,N/A
2025-03-15,11:10:48.000,BTCUSD,84502.37000,N/A,N/A,N/A
2025-03-15,11:10:48.000,BTCUSD,84501.14000,N/A,N/A,N/A
2025-03-15,11:10:49.000,BTCUSD,84504.22000,N/A,N/A,N/A
2025-03-15,11:10:49.000,BTCUSD,84502.83000,N/A,N/A,N/A
2025-03-15,11:10:49.000,BTCUSD,84502.77000,N/A,N/A,N/A
2025-03-15,11:10:49.000,BTCUSD,84503.37000,N/A,N/A,N/A
2025-03-15,11:10:50.000,BTCUSD,84501.99000,N/A,N/A,N/A
2025-03-15,11:10:50.000,BTCUSD,84505.50000,N/A,N/A,N/A
2025-03-15,11:10:52.000,BTCUSD,84505.57000,N/A,N/A,N/A
2025-03-15,11:10:53.000,BTCUSD,84505.58000,N/A,N/A,N/A
2025-03-15,11:10:53.000,BTCUSD,84505.83000,N/A,N/A,N/A
2025-03-15,11:10:53.000,BTCUSD,84506.61000,N/A,N/A,N/A
2025-03-15,11:10:54.000,BTCUSD,84505.94000,N/A,N/A,N/A
2025-03-15,11:10:54.000,BTCUSD,84505.56000,N/A,N/A,N/A
2025-03-15,11:10:54.000,BTCUSD,84506.77000,N/A,N/A,N/A
2025-03-15,11:10:54.000,BTCUSD,84507.02000,N/A,N/A,N/A
2025-03-15,11:10:54.000,BTCUSD,84505.92000,N/A,N/A,N/A
2025-03-15,11:10:54.000,BTCUSD,84504.92000,N/A,N/A,N/A
2025-03-15,11:10:54.000,BTCUSD,84503.32000,N/A,N/A,N/A
2025-03-15,11:10:54.000,BTCUSD,84515.07000,N/A,N/A,N/A
2025-03-15,11:10:54.000,BTCUSD,84514.38000,N/A,N/A,N/A
2025-03-15,11:10:55.000,BTCUSD,84512.32000,N/A,N/A,N/A
2025-03-15,11:10:57.000,BTCUSD,84518.07000,N/A,N/A,N/A
2025-03-15,11:10:57.000,BTCUSD,84517.69000,N/A,N/A,N/A
2025-03-15,11:10:57.000,BTCUSD,84522.95000,31.533370,0.523802,Bullish
2025-03-15,11:10:58.000,BTCUSD,84522.57000,39.701596,0.620062,Bullish
2025-03-15,11:10:58.000,BTCUSD,84521.78000,45.353107,0.676080,Bullish
2025-03-15,11:10:58.000,BTCUSD,84516.90000,46.175663,0.686316,Bullish
2025-03-15,11:10:58.000,BTCUSD,84518.52000,47.383104,0.699982,Bullish
2025-03-15,11:10:58.000,BTCUSD,84517.82000,47.532000,0.701744,Bullish
2025-03-15,11:10:58.000,BTCUSD,84515.44000,46.815038,0.690761,Bullish
2025-03-15,11:10:58.000,BTCUSD,84520.28000,47.383283,0.696705,Bullish
2025-03-15,11:10:58.000,BTCUSD,84522.78000,50.609011,0.731504,Bullish
2025-03-15,11:10:59.000,BTCUSD,84517.82000,49.482596,0.716458,Bullish
2025-03-15,11:10:59.000,BTCUSD,84517.69000,47.771106,0.693491,Bullish
2025-03-15,11:10:59.000,BTCUSD,84517.32000,45.830351,0.665635,Bullish
2025-03-15,11:10:59.000,BTCUSD,84521.50000,44.211672,0.649023,Bullish
2025-03-15,11:10:59.000,BTCUSD,84519.66000,43.295362,0.636067,Bullish
2025-03-15,11:10:59.000,BTCUSD,84517.82000,41.420432,0.605422,Bullish
2025-03-15,11:10:59.000,BTCUSD,84517.69000,39.190712,0.568556,Bullish
2025-03-15,11:11:00.000,BTCUSD,84517.57000,36.768880,0.527253,Bullish
2025-03-15,11:11:00.000,BTCUSD,84517.07000,34.450712,0.482879,Bullish
2025-03-15,11:11:00.000,BTCUSD,84514.94000,31.421512,0.415488,Bullish
2025-03-15,11:11:00.000,BTCUSD,84514.44000,27.995805,0.338247,Bullish
2025-03-15,11:11:00.000,BTCUSD,84513.94000,25.271603,0.262174,Bullish
2025-03-15,11:11:00.000,BTCUSD,84516.41000,22.382509,0.200570,Bullish
2025-03-15,11:11:00.000,BTCUSD,84519.03000,18.685343,0.144105,Bullish
2025-03-15,11:11:00.000,BTCUSD,84515.44000,13.832818,0.051749,Bullish
2025-03-15,11:11:01.000,BTCUSD,84517.69000,7.118356,-0.041806,Bearish
2025-03-15,11:11:01.000,BTCUSD,84517.07000,6.889467,-0.064721,Bearish
2025-03-15,11:11:01.000,BTCUSD,84517.26000,6.496251,-0.092058,Bearish
2025-03-15,11:11:01.000,BTCUSD,84521.42500,5.770734,-0.108012,Bearish
2025-03-15,11:11:01.000,BTCUSD,84525.43000,7.442844,-0.062524,Bearish
2025-03-15,11:11:01.000,BTCUSD,84521.92500,7.801996,-0.045544,Bearish
2025-03-15,11:11:01.000,BTCUSD,84517.09000,7.211438,-0.025366,Bearish
2025-03-15,11:11:01.000,BTCUSD,84525.14000,8.136895,0.046734,Bullish
2025-03-15,11:11:01.000,BTCUSD,84523.82000,8.717570,0.103726,Bullish
2025-03-15,11:11:02.000,BTCUSD,84520.07000,8.689638,0.101962,Bullish
2025-03-15,11:11:02.000,BTCUSD,84521.19000,8.892647,0.117186,Bullish
2025-03-15,11:11:02.000,BTCUSD,84521.07000,9.029545,0.125620,Bullish
2025-03-15,11:11:02.000,BTCUSD,84520.82000,8.732927,0.114581,Bullish
2025-03-15,11:11:02.000,BTCUSD,84521.20000,8.835845,0.136979,Bullish
2025-03-15,11:11:02.000,BTCUSD,84524.07000,9.207895,0.194725,Bullish
2025-03-15,11:11:02.000,BTCUSD,84520.57000,9.213181,0.195110,Bullish
2025-03-15,11:11:02.000,BTCUSD,84517.69000,9.213181,0.174794,Bullish
2025-03-15,11:11:02.000,BTCUSD,84517.94000,9.147365,0.153539,Bullish
2025-03-15,11:11:03.000,BTCUSD,84518.15000,9.002607,0.162191,Bullish
2025-03-15,11:11:03.000,BTCUSD,84520.15000,9.027951,0.172547,Bullish
2025-03-15,11:11:03.000,BTCUSD,84518.69000,8.975935,0.160576,Bullish
2025-03-15,11:11:03.000,BTCUSD,84518.44000,8.920243,0.145709,Bullish
2025-03-15,11:11:03.000,BTCUSD,84516.91000,9.005618,0.119809,Bullish
2025-03-15,11:11:03.000,BTCUSD,84515.65000,9.269328,0.082625,Bullish
2025-03-15,11:11:03.000,BTCUSD,84519.23000,8.666297,0.054481,Bullish
2025-03-15,11:11:03.000,BTCUSD,84518.57000,7.887425,0.016721,Bullish
2025-03-15,11:11:03.000,BTCUSD,84520.16000,6.868865,-0.016067,Bearish
2025-03-15,11:11:04.000,BTCUSD,84524.64000,7.295636,-0.005684,Bearish
2025-03-15,11:11:04.000,BTCUSD,84520.57000,7.284343,-0.007152,Bearish
2025-03-15,11:11:04.000,BTCUSD,84524.39000,7.183009,-0.009419,Bearish
2025-03-15,11:11:04.000,BTCUSD,84521.14000,6.981414,-0.021119,Bearish
2025-03-15,11:11:04.000,BTCUSD,84517.69000,6.858268,-0.060888,Bearish
2025-03-15,11:11:04.000,BTCUSD,84524.39000,7.018218,-0.056396,Bearish
2025-03-15,11:11:04.000,BTCUSD,84523.34000,7.240773,-0.033127,Bearish
2025-03-15,11:11:05.000,BTCUSD,84528.20000,8.366809,0.048266,Bullish
2025-03-15,11:11:05.000,BTCUSD,84523.64000,8.594380,0.074834,Bullish
2025-03-15,11:11:05.000,BTCUSD,84523.14000,8.269091,0.064069,Bullish
2025-03-15,11:11:05.000,BTCUSD,84528.20000,9.410811,0.138774,Bullish
2025-03-15,11:11:05.000,BTCUSD,84523.89000,9.423549,0.175208,Bullish
2025-03-15,11:11:05.000,BTCUSD,84523.76000,9.602350,0.184910,Bullish
2025-03-15,11:11:06.000,BTCUSD,84523.39000,9.749554,0.198307,Bullish
2025-03-15,11:11:06.000,BTCUSD,84523.14000,9.852709,0.208285,Bullish
2025-03-15,11:11:06.000,BTCUSD,84522.76000,9.900002,0.213166,Bullish
2025-03-15,11:11:06.000,BTCUSD,84522.64000,9.942178,0.219030,Bullish
2025-03-15,11:11:06.000,BTCUSD,84520.44000,9.745957,0.229853,Bullish
2025-03-15,11:11:06.000,BTCUSD,84520.19000,9.771222,0.216541,Bullish
2025-03-15,11:11:06.000,BTCUSD,84520.07000,9.369690,0.182761,Bullish
2025-03-15,11:11:06.000,BTCUSD,84523.44000,9.057290,0.171388,Bullish
2025-03-15,11:11:07.000,BTCUSD,84525.76000,9.155966,0.173984,Bullish
2025-03-15,11:11:07.000,BTCUSD,84522.39000,9.058203,0.165246,Bullish
2025-03-15,11:11:07.000,BTCUSD,84520.07000,8.818543,0.130474,Bullish
2025-03-15,11:11:07.000,BTCUSD,84522.39000,8.381717,0.108331,Bullish
2025-03-15,11:11:07.000,BTCUSD,84526.01000,7.877374,0.097235,Bullish
2025-03-15,11:11:07.000,BTCUSD,84528.20000,7.268978,0.087528,Bullish
2025-03-15,11:11:07.000,BTCUSD,84522.26000,6.831278,0.058605,Bullish
2025-03-15,11:11:08.000,BTCUSD,84528.20000,6.999589,0.062105,Bullish
2025-03-15,11:11:08.000,BTCUSD,84522.51000,6.688214,0.035575,Bullish
2025-03-15,11:11:08.000,BTCUSD,84522.14000,6.676547,0.036509,Bullish
2025-03-15,11:11:08.000,BTCUSD,84519.69000,6.860389,-0.005319,Bearish
2025-03-15,11:11:08.000,BTCUSD,84525.76000,7.025078,0.018750,Bullish
2025-03-15,11:11:09.000,BTCUSD,84528.22000,7.623260,0.035666,Bullish
2025-03-15,11:11:09.000,BTCUSD,84525.72000,6.574274,0.009511,Bullish
2025-03-15,11:11:09.000,BTCUSD,84525.96000,6.715626,0.027537,Bullish
2025-03-15,11:11:09.000,BTCUSD,84526.02000,6.855820,0.038011,Bullish
2025-03-15,11:11:09.000,BTCUSD,84530.60000,7.723020,0.110358,Bullish
2025-03-15,11:11:09.000,BTCUSD,84530.54000,9.082320,0.149802,Bullish
2025-03-15,11:11:09.000,BTCUSD,84530.90000,10.448425,0.185050,Bullish
2025-03-15,11:11:09.000,BTCUSD,84530.66000,11.248800,0.250194,Bullish
2025-03-15,11:11:10.000,BTCUSD,84530.30000,12.273331,0.282196,Bullish
2025-03-15,11:11:10.000,BTCUSD,84530.54000,13.282497,0.311998,Bullish
2025-03-15,11:11:10.000,BTCUSD,84527.48000,13.374249,0.316489,Bullish
2025-03-15,11:11:10.000,BTCUSD,84525.08500,13.233355,0.301986,Bullish
2025-03-15,11:11:10.000,BTCUSD,84525.14500,13.023674,0.284383,Bullish
2025-03-15,11:11:10.000,BTCUSD,84525.65000,12.779630,0.268149,Bullish
2025-03-15,11:11:10.000,BTCUSD,84525.27000,11.930570,0.232952,Bullish
2025-03-15,11:11:11.000,BTCUSD,84527.74500,11.058848,0.209850,Bullish
2025-03-15,11:11:11.000,BTCUSD,84530.86500,10.672687,0.202687,Bullish
2025-03-15,11:11:11.000,BTCUSD,84526.24000,10.413096,0.184125,Bullish
2025-03-15,11:11:11.000,BTCUSD,84526.69000,10.408891,0.183219,Bullish
2025-03-15,11:11:11.000,BTCUSD,84526.57000,9.879981,0.157884,Bullish
2025-03-15,11:11:11.000,BTCUSD,84526.94000,8.479799,0.117077,Bullish
2025-03-15,11:11:12.000,BTCUSD,84531.19000,8.460243,0.116632,Bullish
2025-03-15,11:11:12.000,BTCUSD,84527.32000,8.431700,0.112269,Bullish
2025-03-15,11:11:12.000,BTCUSD,84529.38000,8.569891,0.135717,Bullish
2025-03-15,11:11:12.000,BTCUSD,84533.26000,8.953913,0.142707,Bullish
2025-03-15,11:11:12.000,BTCUSD,84531.07000,9.368628,0.171640,Bullish
2025-03-15,11:11:12.000,BTCUSD,84526.32000,8.565015,0.129408,Bullish
2025-03-15,11:11:12.000,BTCUSD,84523.39000,8.156834,0.064027,Bullish
2025-03-15,11:11:12.000,BTCUSD,84526.88000,5.990807,0.003709,Bullish
2025-03-15,11:11:12.000,BTCUSD,84532.36000,6.442393,0.017408,Bullish
2025-03-15,11:11:13.000,BTCUSD,84528.32000,6.443224,0.019072,Bullish
2025-03-15,11:11:13.000,BTCUSD,84532.32000,6.778944,0.029257,Bullish
2025-03-15,11:11:13.000,BTCUSD,84529.32000,6.603552,0.018805,Bullish
2025-03-15,11:11:13.000,BTCUSD,84532.34000,6.854527,0.026756,Bullish
2025-03-15,11:11:13.000,BTCUSD,84527.65000,6.759242,0.033224,Bullish
2025-03-15,11:11:13.000,BTCUSD,84521.38000,8.272881,0.000138,Bullish
2025-03-15,11:11:13.000,BTCUSD,84532.97000,8.771682,0.048385,Bullish
2025-03-15,11:11:13.000,BTCUSD,84530.32000,8.723160,0.076959,Bullish
2025-03-15,11:11:14.000,BTCUSD,84526.69000,8.672259,0.079782,Bullish
2025-03-15,11:11:14.000,BTCUSD,84528.97000,8.509206,0.100576,Bullish
2025-03-15,11:11:14.000,BTCUSD,84533.78000,9.497886,0.131998,Bullish
2025-03-15,11:11:14.000,BTCUSD,84529.09000,9.134699,0.113841,Bullish
2025-03-15,11:11:14.000,BTCUSD,84526.82000,8.848842,0.079671,Bullish
2025-03-15,11:11:14.000,BTCUSD,84529.11000,8.560970,0.063012,Bullish
2025-03-15,11:11:14.000,BTCUSD,84536.50000,10.067412,0.089871,Bullish
2025-03-15,11:11:14.000,BTCUSD,84533.01000,10.499054,0.106286,Bullish
2025-03-15,11:11:14.000,BTCUSD,84534.65000,11.371854,0.152456,Bullish
2025-03-15,11:11:15.000,BTCUSD,84533.26000,11.498838,0.156078,Bullish
2025-03-15,11:11:15.000,BTCUSD,84537.68000,13.261756,0.188196,Bullish
2025-03-15,11:11:15.000,BTCUSD,84534.65000,13.538272,0.195048,Bullish
2025-03-15,11:11:15.000,BTCUSD,84534.67000,13.767509,0.200986,Bullish
2025-03-15,11:11:15.000,BTCUSD,84538.10000,15.628986,0.254923,Bullish
2025-03-15,11:11:15.000,BTCUSD,84539.65000,17.733443,0.289097,Bullish
2025-03-15,11:11:15.000,BTCUSD,84540.65000,20.510997,0.338443,Bullish
2025-03-15,11:11:16.000,BTCUSD,84539.35000,22.418182,0.401146,Bullish
2025-03-15,11:11:16.000,BTCUSD,84536.29000,23.073814,0.426294,Bullish
2025-03-15,11:11:16.000,BTCUSD,84536.16000,22.544422,0.415522,Bullish
2025-03-15,11:11:16.000,BTCUSD,84541.10000,22.236072,0.412036,Bullish
2025-03-15,11:11:16.000,BTCUSD,84536.66000,21.457366,0.396093,Bullish
2025-03-15,11:11:16.000,BTCUSD,84538.85000,22.482570,0.427722,Bullish
2025-03-15,11:11:16.000,BTCUSD,84541.77500,23.809756,0.447472,Bullish
2025-03-15,11:11:16.000,BTCUSD,84547.48000,29.727378,0.525627,Bullish
2025-03-15,11:11:17.000,BTCUSD,84544.15000,31.892887,0.554864,Bullish
2025-03-15,11:11:17.000,BTCUSD,84544.88000,34.910151,0.603040,Bullish
2025-03-15,11:11:17.000,BTCUSD,84542.82000,34.679904,0.600001,Bullish
2025-03-15,11:11:17.000,BTCUSD,84540.07000,28.073612,0.529229,Bullish
2025-03-15,11:11:17.000,BTCUSD,84536.07000,27.687111,0.504266,Bullish
2025-03-15,11:11:17.000,BTCUSD,84538.82000,26.546127,0.477389,Bullish
2025-03-15,11:11:17.000,BTCUSD,84542.82000,24.138456,0.447503,Bullish
2025-03-15,11:11:17.000,BTCUSD,84541.35000,22.232624,0.416680,Bullish
2025-03-15,11:11:17.000,BTCUSD,84542.64000,22.461113,0.421843,Bullish
2025-03-15,11:11:18.000,BTCUSD,84537.73000,19.751129,0.359042,Bullish
2025-03-15,11:11:18.000,BTCUSD,84539.19000,15.248449,0.286161,Bullish
2025-03-15,11:11:18.000,BTCUSD,84542.85000,12.573577,0.247182,Bullish
2025-03-15,11:11:18.000,BTCUSD,84544.24000,13.147283,0.262023,Bullish
2025-03-15,11:11:18.000,BTCUSD,84539.51000,11.745233,0.218835,Bullish
2025-03-15,11:11:18.000,BTCUSD,84533.94000,11.995957,0.148130,Bullish
2025-03-15,11:11:19.000,BTCUSD,84535.58000,11.191871,0.078735,Bullish
2025-03-15,11:11:19.000,BTCUSD,84536.33000,11.428571,0.043630,Bullish
2025-03-15,11:11:19.000,BTCUSD,84535.78000,11.095874,-0.015320,Bearish
2025-03-15,11:11:19.000,BTCUSD,84538.03000,10.344093,-0.060119,Bearish
2025-03-15,11:11:19.000,BTCUSD,84541.41000,10.330338,-0.060951,Bearish
2025-03-15,11:11:19.000,BTCUSD,84537.56000,10.502089,-0.077405,Bearish
2025-03-15,11:11:19.000,BTCUSD,84537.94000,10.585678,-0.083581,Bearish
2025-03-15,11:11:19.000,BTCUSD,84537.85000,10.694428,-0.098097,Bearish
2025-03-15,11:11:19.000,BTCUSD,84539.40000,10.306853,-0.123049,Bearish
2025-03-15,11:11:20.000,BTCUSD,84542.76000,10.123739,-0.128604,Bearish
2025-03-15,11:11:20.000,BTCUSD,84542.76000,10.335795,-0.103027,Bearish
2025-03-15,11:11:20.000,BTCUSD,84540.60000,9.947793,-0.122744,Bearish
2025-03-15,11:11:20.000,BTCUSD,84537.69000,10.093450,-0.147885,Bearish
2025-03-15,11:11:20.000,BTCUSD,84539.12000,10.030158,-0.143112,Bearish
2025-03-15,11:11:20.000,BTCUSD,84541.28000,8.195922,-0.083878,Bearish
2025-03-15,11:11:21.000,BTCUSD,84542.76000,7.858693,-0.035301,Bearish
2025-03-15,11:11:21.000,BTCUSD,84540.42000,6.987011,0.003831,Bullish
2025-03-15,11:11:21.000,BTCUSD,84542.76000,6.974423,0.045838,Bullish
2025-03-15,11:11:21.000,BTCUSD,84541.44000,7.073991,0.060389,Bullish
2025-03-15,11:11:21.000,BTCUSD,84539.24000,6.633256,0.032552,Bullish
2025-03-15,11:11:21.000,BTCUSD,84540.85000,6.634316,0.032656,Bullish
2025-03-15,11:11:21.000,BTCUSD,84543.01000,6.672960,0.073379,Bullish
2025-03-15,11:11:21.000,BTCUSD,84545.01000,7.466366,0.116783,Bullish
2025-03-15,11:11:22.000,BTCUSD,84538.77000,7.265083,0.127197,Bullish
2025-03-15,11:11:22.000,BTCUSD,84540.16000,7.110238,0.114438,Bullish
2025-03-15,11:11:22.000,BTCUSD,84544.24000,7.679037,0.136990,Bullish
2025-03-15,11:11:22.000,BTCUSD,84542.85000,7.679037,0.173568,Bullish
2025-03-15,11:11:22.000,BTCUSD,84542.90000,7.367918,0.220056,Bullish
2025-03-15,11:11:22.000,BTCUSD,84540.95000,7.381454,0.221938,Bullish
2025-03-15,11:11:22.000,BTCUSD,84541.35000,6.101253,0.187346,Bullish
2025-03-15,11:11:22.000,BTCUSD,84547.41000,6.840891,0.199864,Bullish
2025-03-15,11:11:23.000,BTCUSD,84546.71000,7.251017,0.207775,Bullish
2025-03-15,11:11:23.000,BTCUSD,84546.96000,7.313128,0.208888,Bullish
2025-03-15,11:11:23.000,BTCUSD,84545.71000,7.450856,0.212478,Bullish
2025-03-15,11:11:23.000,BTCUSD,84545.51000,7.905318,0.234672,Bullish
2025-03-15,11:11:23.000,BTCUSD,84547.39000,8.197269,0.240618,Bullish
2025-03-15,11:11:23.000,BTCUSD,84546.32000,8.083860,0.237909,Bullish
2025-03-15,11:11:23.000,BTCUSD,84547.67000,8.164820,0.239560,Bullish
2025-03-15,11:11:23.000,BTCUSD,84549.22000,9.046220,0.257531,Bullish
2025-03-15,11:11:23.000,BTCUSD,84549.53000,10.357268,0.296305,Bullish
2025-03-15,11:11:24.000,BTCUSD,84550.75000,12.098466,0.339938,Bullish
2025-03-15,11:11:24.000,BTCUSD,84554.16000,15.293805,0.387119,Bullish
2025-03-15,11:11:24.000,BTCUSD,84551.37000,15.504173,0.390198,Bullish
2025-03-15,11:11:24.000,BTCUSD,84549.64000,15.277876,0.385891,Bullish
2025-03-15,11:11:24.000,BTCUSD,84549.79000,15.570147,0.392768,Bullish
2025-03-15,11:11:24.000,BTCUSD,84554.30000,18.013550,0.435161,Bullish
2025-03-15,11:11:24.000,BTCUSD,84554.15000,19.395551,0.455315,Bullish
2025-03-15,11:11:24.000,BTCUSD,84554.30000,21.190918,0.486465,Bullish
2025-03-15,11:11:24.000,BTCUSD,84555.58000,22.968473,0.511635,Bullish
2025-03-15,11:11:24.000,BTCUSD,84550.98000,21.445665,0.485664,Bullish
2025-03-15,11:11:25.000,BTCUSD,84549.67000,20.188325,0.457121,Bullish
2025-03-15,11:11:25.000,BTCUSD,84554.56000,20.994643,0.471099,Bullish
2025-03-15,11:11:25.000,BTCUSD,84551.44000,21.075018,0.473602,Bullish
2025-03-15,11:11:25.000,BTCUSD,84552.62000,18.600023,0.437822,Bullish
2025-03-15,11:11:25.000,BTCUSD,84549.55000,16.153720,0.385660,Bullish
2025-03-15,11:11:25.000,BTCUSD,84549.05000,15.398710,0.354231,Bullish
